IDT,IDNA,IDNB,NEFNNA,NEFNNB,NEFNA,NEFNB,NEFPA,NEFPB,NEFPPA,NEFPPB,NEFNENA,NEFNENB,NEFNCA,NEFNCB,NEFPCA,NEFPCB,NEFEA,NEFEB,NEFECA,NEFECB,NITDA,NITDB,NITFA,NITFB,NITAA,NITAB,NITMA,NITMB,NITCDFA,NITCDFB,NITCFAA,NITCFAB,NITEA,NITEB,NITAIA,NITAIB,NITCFAIA,NITCFAIB,NITEIA,NITEIB,NPDRA,NPDRB,NPDDA,NPDDB,NAMBA,NAMBB,NAFA,NAFB,NIPPA,NIPPB,NIPDA,NIPDB,NIDGA,NIDGB,NIDPA,NIDPB,NIDDA,NIDDB
3,240607_04_BB213_SC.XLSX,240607_04_BB213_SZ.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,240607_04_BB213_SC.XLSX,240607_04_BB213_SZ.XLSX,False,False,False,False,True,True,False,False,False,False,False,False,True,True,1,1,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
5,240607_04_BB213_SC.XLSX,240607_04_BB213_SZ.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
6,240607_04_BB213_SC.XLSX,240607_04_BB213_SZ.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
7,240607_04_BB213_SC.XLSX,240607_04_BB213_SZ.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False
8,240607_04_BB213_SC.XLSX,240607_04_BB213_SZ.XLSX,False,False,False,False,True,True,False,False,False,False,False,False,True,True,1,1,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,240607_04_BB213_SC.XLSX,240607_04_BB213_SZ.XLSX,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,1,0,False,False,False,True,True,False,False,False,False,True,True,True,1.0,0.0,True,False,True,True,1,0,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
10,240607_04_BB213_SC.XLSX,240607_04_BB213_SZ.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
1,240607_05_BB219_SC.XLSX,240607_05_BB219_SZ.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False
2,240607_05_BB219_SC.XLSX,240607_05_BB219_SZ.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
3,240607_05_BB219_SC.XLSX,240607_05_BB219_SZ.XLSX,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0,1,0,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
4,240607_05_BB219_SC.XLSX,240607_05_BB219_SZ.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,True,True,False,False,False,False,True,True,True,True,0.0,0.0,False,False,True,True,0,0,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False
5,240607_05_BB219_SC.XLSX,240607_05_BB219_SZ.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,True,False,False,False,False,True,True,False,True,False,0.0,,False,True,True,True,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6,240607_05_BB219_SC.XLSX,240607_05_BB219_SZ.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,True,True,False,False,False,False,False,True,True,True,False,0.0,-1.0,False,False,True,False,0,-1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,240607_05_BB219_SC.XLSX,240607_05_BB219_SZ.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,True,False,False,True,False,False,False,False,True,True,False,True,-1.0,0.0,False,False,False,True,-1,0,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
8,240607_05_BB219_SC.XLSX,240607_05_BB219_SZ.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,True,True,False,False,False,False,True,True,True,True,0.0,0.0,False,False,True,True,0,0,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False
9,240607_05_BB219_SC.XLSX,240607_05_BB219_SZ.XLSX,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0,1,0,1,False,False,True,True,False,False,False,False,True,True,True,True,0.0,0.0,False,False,True,True,0,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
10,240607_05_BB219_SC.XLSX,240607_05_BB219_SZ.XLSX,False,False,False,False,True,True,False,False,False,False,False,False,True,True,1,1,1,1,False,False,True,False,False,False,False,True,True,False,True,False,0.0,,False,True,True,True,0,1,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False
1,240610_02_AA302_AB.XLSX,240610_02_AA302_PVM.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
2,240610_02_AA302_AB.XLSX,240610_02_AA302_PVM.XLSX,False,True,True,False,True,False,False,False,False,False,True,True,True,False,-1,-2,-1,-1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False
3,240610_02_AA302_AB.XLSX,240610_02_AA302_PVM.XLSX,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0,1,0,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
4,240610_02_AA302_AB.XLSX,240610_02_AA302_PVM.XLSX,False,False,False,False,True,False,True,True,False,False,False,False,True,True,2,2,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False
5,240610_02_AA302_AB.XLSX,240610_02_AA302_PVM.XLSX,False,False,True,True,False,False,False,False,False,False,True,True,False,False,-1,-1,-1,-1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,240610_02_AA302_AB.XLSX,240610_02_AA302_PVM.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False
7,240610_02_AA302_AB.XLSX,240610_02_AA302_PVM.XLSX,False,False,False,False,True,True,False,False,False,False,False,False,True,True,1,1,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False
8,240610_02_AA302_AB.XLSX,240610_02_AA302_PVM.XLSX,False,False,True,True,False,False,False,False,False,False,True,True,False,False,-1,-1,-1,-1,False,False,False,True,True,False,False,False,False,True,True,True,1.0,0.0,True,False,True,True,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
9,240610_02_AA302_AB.XLSX,240610_02_AA302_PVM.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,True,True,False,False,False,False,True,True,True,1.0,0.0,True,False,True,True,1,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
10,240610_02_AA302_AB.XLSX,240610_02_AA302_PVM.XLSX,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0,-1,0,-1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,240610_06_AA306_LM.XLSX,240610_06_AA306_PVM.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2,240610_06_AA306_LM.XLSX,240610_06_AA306_PVM.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,240610_06_AA306_LM.XLSX,240610_06_AA306_PVM.XLSX,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0,1,0,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,240610_06_AA306_LM.XLSX,240610_06_AA306_PVM.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,240610_06_AA306_LM.XLSX,240610_06_AA306_PVM.XLSX,False,False,False,False,True,True,False,False,False,False,False,False,True,True,1,1,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6,240610_06_AA306_LM.XLSX,240610_06_AA306_PVM.XLSX,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0,1,0,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,240610_06_AA306_LM.XLSX,240610_06_AA306_PVM.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,240610_06_AA306_LM.XLSX,240610_06_AA306_PVM.XLSX,False,False,True,True,False,False,False,False,False,False,True,True,False,False,-1,-1,-1,-1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
9,240610_06_AA306_LM.XLSX,240610_06_AA306_PVM.XLSX,False,False,False,False,True,False,False,True,False,False,False,False,True,True,1,2,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
10,240610_06_AA306_LM.XLSX,240610_06_AA306_PVM.XLSX,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0,1,0,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1,240610_08_AA403_AB.XLSX,240610_08_AA403_LM.XLSX,False,False,False,False,True,True,False,False,False,False,False,False,True,True,1,1,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
2,240610_08_AA403_AB.XLSX,240610_08_AA403_LM.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
3,240610_08_AA403_AB.XLSX,240610_08_AA403_LM.XLSX,False,False,False,False,False,True,True,False,False,False,False,False,True,True,2,1,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
4,240610_08_AA403_AB.XLSX,240610_08_AA403_LM.XLSX,False,False,False,False,True,True,True,False,False,False,False,False,True,True,2,1,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
5,240610_08_AA403_AB.XLSX,240610_08_AA403_LM.XLSX,False,False,False,False,True,True,False,False,False,False,False,False,True,True,1,1,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
6,240610_08_AA403_AB.XLSX,240610_08_AA403_LM.XLSX,False,False,True,False,True,False,False,False,False,True,True,False,True,False,-1,0,-1,0,False,False,False,True,True,False,False,False,False,True,True,True,1.0,0.0,True,False,True,True,1,0,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False
7,240610_08_AA403_AB.XLSX,240610_08_AA403_LM.XLSX,False,False,False,False,True,True,False,False,False,False,False,False,True,True,1,1,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
8,240610_08_AA403_AB.XLSX,240610_08_AA403_LM.XLSX,False,False,False,False,True,True,False,False,False,False,False,False,True,True,1,1,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
9,240610_08_AA403_AB.XLSX,240610_08_AA403_LM.XLSX,False,False,False,False,True,True,False,False,False,False,False,False,True,True,1,1,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
10,240610_08_AA403_AB.XLSX,240610_08_AA403_LM.XLSX,False,False,False,False,True,True,True,False,False,False,False,False,True,True,2,1,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1,240611_03_AB308_LM.XLSX,240611_03_AB308_PVM.XLSX,False,False,False,False,True,False,True,True,False,False,False,False,True,True,2,2,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False
2,240611_03_AB308_LM.XLSX,240611_03_AB308_PVM.XLSX,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0,1,0,1,False,False,True,True,False,False,False,False,True,True,True,True,0.0,0.0,False,False,True,True,0,0,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False
3,240611_03_AB308_LM.XLSX,240611_03_AB308_PVM.XLSX,False,False,True,True,True,False,False,False,False,False,True,True,True,False,-1,-1,-1,-1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
4,240611_03_AB308_LM.XLSX,240611_03_AB308_PVM.XLSX,False,False,False,False,True,True,False,False,False,False,False,False,True,True,1,1,1,1,True,True,False,False,False,False,False,False,True,True,False,False,-1.0,-1.0,False,False,False,False,-1,-1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
5,240611_03_AB308_LM.XLSX,240611_03_AB308_PVM.XLSX,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,1,0,True,True,False,False,False,False,False,False,True,True,False,False,-1.0,-1.0,False,False,False,False,-1,-1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
6,240611_03_AB308_LM.XLSX,240611_03_AB308_PVM.XLSX,False,False,False,False,True,False,False,True,False,False,False,False,True,True,1,2,1,1,True,True,False,False,False,False,False,False,True,True,False,False,-1.0,-1.0,False,False,False,False,-1,-1,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
7,240611_03_AB308_LM.XLSX,240611_03_AB308_PVM.XLSX,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0,1,0,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
8,240611_03_AB308_LM.XLSX,240611_03_AB308_PVM.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
9,240611_03_AB308_LM.XLSX,240611_03_AB308_PVM.XLSX,False,False,False,False,True,True,False,False,False,False,False,False,True,True,1,1,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
10,240611_03_AB308_LM.XLSX,240611_03_AB308_PVM.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,True,True,False,False,False,False,True,True,True,1.0,0.0,True,False,True,True,1,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1,240612_02_BA304_GA.XLSX,240612_02_BA304_LL.XLSX,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0,1,0,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,240612_02_BA304_GA.XLSX,240612_02_BA304_LL.XLSX,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0,1,0,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,240612_02_BA304_GA.XLSX,240612_02_BA304_LL.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False
4,240612_02_BA304_GA.XLSX,240612_02_BA304_LL.XLSX,False,False,False,False,True,False,True,True,False,False,False,False,True,True,2,2,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False
5,240612_02_BA304_GA.XLSX,240612_02_BA304_LL.XLSX,False,False,False,False,False,False,True,True,False,False,False,False,True,True,2,2,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False
6,240612_02_BA304_GA.XLSX,240612_02_BA304_LL.XLSX,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0,1,0,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
7,240612_02_BA304_GA.XLSX,240612_02_BA304_LL.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False
8,240612_02_BA304_GA.XLSX,240612_02_BA304_LL.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
9,240612_02_BA304_GA.XLSX,240612_02_BA304_LL.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,True,True,False,False,False,False,True,True,True,1.0,0.0,True,False,True,True,1,0,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False
10,240612_02_BA304_GA.XLSX,240612_02_BA304_LL.XLSX,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0,1,0,1,False,False,False,True,True,False,False,False,False,True,True,True,1.0,0.0,True,False,True,True,1,0,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
1,240612_04_BA307_LL.XLSX,240612_04_BA307_SZ.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,240612_04_BA307_LL.XLSX,240612_04_BA307_SZ.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,240612_04_BA307_LL.XLSX,240612_04_BA307_SZ.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,True,True,False,False,False,False,False,False,True,True,False,False,-1.0,-1.0,False,False,False,False,-1,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,240612_04_BA307_LL.XLSX,240612_04_BA307_SZ.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,True,True,False,False,False,False,False,False,True,True,False,False,-1.0,-1.0,False,False,False,False,-1,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,240612_04_BA307_LL.XLSX,240612_04_BA307_SZ.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,True,True,False,False,False,False,False,False,True,True,False,False,-1.0,-1.0,False,False,False,False,-1,-1,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
6,240612_04_BA307_LL.XLSX,240612_04_BA307_SZ.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,True,True,False,False,False,False,False,True,True,True,False,0.0,-1.0,False,False,True,False,0,-1,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False
7,240612_04_BA307_LL.XLSX,240612_04_BA307_SZ.XLSX,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,1,0,False,False,True,True,False,False,False,False,True,True,True,True,0.0,0.0,False,False,True,True,0,0,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False
8,240612_04_BA307_LL.XLSX,240612_04_BA307_SZ.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,True,True,False,False,False,False,False,False,True,True,False,False,-1.0,-1.0,False,False,False,False,-1,-1,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
9,240612_04_BA307_LL.XLSX,240612_04_BA307_SZ.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,True,True,False,False,False,False,True,True,True,True,0.0,0.0,False,False,True,True,0,0,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
10,240612_04_BA307_LL.XLSX,240612_04_BA307_SZ.XLSX,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0,1,0,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1,240613_01_AA303_GA.XLSX,240613_01_AA303_JF.XLSX,False,False,False,False,True,True,False,False,False,False,False,False,True,True,1,1,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False
2,240613_01_AA303_GA.XLSX,240613_01_AA303_JF.XLSX,False,False,False,False,True,True,False,False,False,False,False,False,True,True,1,1,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
3,240613_01_AA303_GA.XLSX,240613_01_AA303_JF.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,240613_01_AA303_GA.XLSX,240613_01_AA303_JF.XLSX,False,False,False,False,True,True,False,False,False,False,False,False,True,True,1,1,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False
5,240613_01_AA303_GA.XLSX,240613_01_AA303_JF.XLSX,False,False,False,False,True,True,False,False,False,False,False,False,True,True,1,1,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
6,240613_01_AA303_GA.XLSX,240613_01_AA303_JF.XLSX,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,1,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,240613_01_AA303_GA.XLSX,240613_01_AA303_JF.XLSX,False,False,False,False,True,True,False,False,False,False,False,False,True,True,1,1,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False
8,240613_01_AA303_GA.XLSX,240613_01_AA303_JF.XLSX,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0,1,0,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
9,240613_01_AA303_GA.XLSX,240613_01_AA303_JF.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
10,240613_01_AA303_GA.XLSX,240613_01_AA303_JF.XLSX,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0,1,0,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1,240613_04_AA304_GA.XLSX,240613_04_AA304_JF.XLSX,False,False,False,False,True,True,False,False,False,False,False,False,True,True,1,1,1,1,True,False,False,False,False,True,False,False,True,False,False,True,-1.0,1.0,False,True,False,True,-1,1,False,False,True,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False
