Sujeto,Onset,Offset
Niñx,921085,923262
Adultx,921675,921962
Niñx,926080,927767
Niñx,927919,928847
Niñx,928898,929033
Niñx,929505,932560
Adultx,929792,930231
Adultx,932999,933572
Niñx,934619,934703
Adultx,934703,934720
Niñx,934720,934737
Adultx,934737,934973
Niñx,946245,946634
Niñx,948692,951257
Adultx,950076,950346
Niñx,953434,955476
Niñx,955544,956370
Niñx,957265,960032
Adultx,960032,960690
Adultx,961939,962969
